,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
193,Mary's Rainbow,Mary Edward Feehan,Girls -- Juvenile fiction,NA,NA,21,32607,English,2006-12-26
194,The Petticoat Commando: Boer Women in Secret Service,Johanna Brandt,"South African War, 1899-1902",Women in war -- South Africa,NA,47,93191,English,2006-12-26
195,Wood-Block Printing,F. Morley Fletcher,Wood-engraving -- Technique,Wood-engraving -- Printing,Color prints,123,17153,English,2006-12-26
196,Victorian Worthies: Sixteen Biographies,George Henry Blore,Great Britain -- Biography,"Great Britain -- History -- Victoria, 1837-1901 -- Biography",Great Britain -- Intellectual life -- 19th century,30,123559,English,2006-12-26
197,Grandfather's Love Pie,Miriam Gaines,Christmas -- Juvenile fiction,Grandfathers -- Juvenile fiction,Families -- Juvenile fiction,8,11145,English,2006-12-27
198,Lavengro: the Scholar - the Gypsy - the Priest,George Borrow,England -- Fiction,Romanies -- Fiction,NA,15,228922,English,2006-12-27
199,L'écornifleur,Jules Renard,French fiction -- 19th century,NA,NA,17,38395,French,2006-12-27
200,"Christmas, A Happy Time",Alicia Catherine Mant,Christmas stories,Conduct of life -- Juvenile fiction,Brothers and sisters -- Juvenile fiction,4,7432,English,2006-12-27
201,Mary Gray,Katharine Tynan,Fathers and daughters -- Fiction,Poor families -- Fiction,Rich people -- Fiction,19,75257,English,2006-12-27
202,Walnut Growing in Oregon,Jacob Calvin Cooper,Walnut,NA,NA,15,15949,English,2006-12-28
203,Autobiography of Benjamin Franklin,Benjamin Franklin,"Franklin, Benjamin, 1706-1790",Statesmen -- United States -- Biography,NA,6285,71679,English,2006-12-28
204,The Storm-Cloud of the Nineteenth Century,John Ruskin,Clouds,NA,NA,94,24932,English,2006-12-28
205,The Maya Chronicles,Daniel G. Brinton,Mayas -- Antiquities,Maya language -- Texts,"Maya language -- Glossaries, vocabularies, etc.",46,57041,English,2006-12-28
206,The Agony of the Church (1917),Nikolaj Velimirović,Christianity -- 20th century,Church,NA,39,18533,English,2006-12-28
207,Under Wellington's Command: A Tale of the Peninsular War,G. A. Henty,Historical fiction,"Peninsular War, 1807-1814 -- Juvenile fiction",NA,26,128781,English,2006-12-29
208,"Boy Scouts in the Philippines; Or, The Key to the Treaty Box",G. Harvey Ralphson,Boy Scouts of America -- Juvenile fiction,Philippines -- Juvenile fiction,United States. Secret Service -- Juvenile fiction,7,49536,English,2006-12-29
209,History of Steam on the Erie Canal,Anonymous,Steam-navigation -- New York (State) -- Erie canal,Erie Canal (N.Y.),NA,24,8498,English,2006-12-28
210,Shakespeare's Christmas Gift to Queen Bess,Anna Benneson McMahan,"Shakespeare, William, 1564-1616",Christmas -- History,"Great Britain -- History -- Elizabeth, 1558-1603",7,4166,English,2006-12-28
211,Die schönsten Geschichten der Lagerlöf,Selma Lagerlöf,Sweden -- Fiction,NA,NA,25,74786,German,2006-12-29
212,Police Your Planet,Lester Del Rey,Science fiction,NA,NA,19,44934,English,2006-12-29
213,"Peace on Earth, Good-will to Dogs",Eleanor Hallowell Abbott,Dogs -- Fiction,Christmas stories,NA,25,15537,English,2006-12-29
214,Instruction for Using a Slide Rule,W. Stanley,"Slide-rule -- Handbooks, manuals, etc.",NA,NA,88,5226,English,2006-12-29
215,An Onlooker in France 1917-1919,Sir William Orpen,"World War, 1914-1918 -- Personal narratives","World War, 1914-1918 -- Pictorial works",NA,30,33967,English,2006-12-29
216,Old-Time Makers of Medicine,James J. Walsh,Physicians,"Medicine, Medieval",NA,84,127330,English,2006-12-30
217,"The Stranger: A Drama, in Five Acts",August von Kotzebue,Drama,NA,NA,9,18068,English,2006-12-29
218,History of the Incas,Pedro Sarmiento de Gamboa,Incas -- History,"Tupac Amaru, Inca, -1571",Indians of South America -- Peru -- History,56,70183,English,2006-12-29
219,The Lion's Brood,Duffield Osborne,Historical fiction,"Punic War, 2nd, 218-201 B.C. -- Fiction",NA,43,69901,English,2006-12-29
220,The Mind and Its Education,George Herbert Betts,Educational psychology,NA,NA,183,91688,English,2006-12-29
221,Northern Nut Growers Association Report of the Proceedings at the Twenty-Four,rthern Nut Growers Association Report of the Proceedings at the Twenty-Fourth,Northern Nut Growers Association -- Periodicals,Nut trees -- Periodicals,Nuts -- Periodicals,11,29548,English,2006-12-29
222,An Ethical Problem,Albert Leffingwell,Vivisection,"Medicine, Experimental",NA,7,110854,English,2006-12-29
223,Two Boys in Wyoming: A Tale of Adventure,Edward Sylvester Ellis,Western stories,Wyoming -- Juvenile fiction,Frontier and pioneer life -- Wyoming -- Juvenile fiction,31,70940,English,2006-12-30
224,The Invisible Government,Dan Smoot,Council on Foreign Relations,NA,NA,164,67238,English,2006-12-30
225,The Story of a Play,William Dean Howells,Married people -- Fiction,Dramatists -- Fiction,Theater -- Fiction,13,66797,English,2006-12-30
226,Snow-Bound,John Greenleaf Whittier,Country life -- United States -- Poetry,Winter -- Poetry,NA,45,5116,English,2006-12-30
227,Runoelmia,Heinrich Heine,German poetry -- Translations into Finnish,NA,NA,6,4195,Finnish,2006-12-30
228,Noli Me Tangere,José Rizal,Historical fiction,Philippines -- History -- 1812-1898 -- Fiction,NA,2915,175900,Tagalog,2006-12-30
229,Stories of Comedy,Rossiter Johnson,Short stories,Wit and humor,English wit and humor,25,58728,English,2006-12-30
230,Jane Journeys On,Ruth Comfort Mitchell,New York (N.Y.) -- Fiction,Young women -- Fiction,Mate selection -- Fiction,15,63853,English,2006-12-30
231,Earth's Enigmas: A Volume of Stories,Sir Charles G. D. Roberts,Short stories,Manners and customs -- Fiction,NA,57,42217,English,2006-12-30
232,'Three Score Years and Ten',Charlotte Ouisconsin Clark Van Cleve,Frontier and pioneer life -- Minnesota,Fort Snelling (Minn.),NA,13,42458,English,2006-12-30
233,"Modern Atheism under its forms of Pantheism, Materialism, Secularis","dern Atheism under its forms of Pantheism, Materialism, Secularism,",Atheism,NA,NA,15,140533,English,2006-12-31
234,Derniers essais de littérature et d'esthétique: août 1887-1890,Oscar Wilde,Literature,Aesthetics,NA,10,55182,French,2006-12-31
235,Heart: A Social Novel,Martin Farquhar Tupper,Fiction,NA,NA,4,34433,English,2006-12-31
236,Fair to Look Upon,Mary Belle Freeley,Women in the Bible -- Humor,Sex role -- Biblical teaching -- Humor,Domestic relations -- Biblical teaching -- Humor,35,20654,English,2006-12-31
237,Art in England: Notes and Studies,Dutton Cook,Art -- England,NA,NA,35,87593,English,2006-12-31
238,The Great Amulet,Maud Diver,"India -- History -- British occupation, 1765-1947 -- Fiction",British -- India -- Fiction,NA,7,142176,English,2006-12-31
239,The Ten Books on Architecture,Vitruvius Pollio,Architecture -- Early works to 1800,NA,NA,1426,100654,English,2006-12-31
240,Fountain Street,Jazno Francoeur,Poetry,NA,NA,1,3059,English,2007-01-01
241,"The Palace of Pleasure, Volume 1","Haslewood, Jacobs, and Painter",French fiction -- Translations into English,Italian fiction -- Translations into English,NA,124,169653,English,2007-01-01
242,"Left on Labrador; or, The cruise of the Schooner-yacht ""Curlew""",C. A. Stephens,Newfoundland and Labrador -- Juvenile fiction,NA,NA,12,65445,English,2007-01-01
243,Dross,Henry Seton Merriman,"France -- History -- Second Empire, 1852-1870 -- Fiction",NA,NA,4,68377,English,2007-01-01
244,Le Voluptueux Voyage,comte de Aimery de Comminges,Fiction,NA,NA,6,43410,French,2007-01-01
245,A Narrative of Some of the Lord's Dealings with George Müller. Part 4,Müller,Prayer,Orphanages -- Great Britain,NA,12,161624,English,2007-01-02
246,Œuvres complètes de Alfred de Musset — Tome 3,Alfred de Musset,French literature,NA,NA,24,74405,French,2007-01-02
247,Wayside Courtships,Hamlin Garland,Western stories,West (U.S.) -- Social life and customs -- Fiction,"Love stories, American",17,68848,English,2007-01-02
248,The Necessity of Atheism,David Marshall Brooks,Religion and science,Atheism,NA,119,91996,English,2007-01-02
249,"Legend Land, Vol. 2",G. Basil Barham,Folklore -- England,Tales -- England,"Folk literature, English",67,0,English,2007-01-02
250,The Fifth Battalion Highland Light Infantry in the War 1914-19,e Fifth Battalion Highland Light Infantry in the War 1914-1918,"World War, 1914-1918 -- Regimental histories -- Great Britain","Great Britain. Army. Highland Light Infantry. Battalion, 5th",NA,19,82035,English,2007-01-02
251,Christmas Comes but Once a Year,John Leighton,Christmas stories,NA,NA,28,22745,English,2007-01-02
252,Raatimiehen tytär,Evald Ferdinand Jahnsson,Finnish drama,NA,NA,2,8225,Finnish,2007-01-02
253,Llibre D'històries,Raimón Casellas,Catalan literature,NA,NA,15,25457,Catalan,2007-01-02
254,Les maîtres sonneurs,George Sand,Love stories,Country life -- Fiction,France -- Fiction,6,125589,French,2007-01-02
255,The Unruly Sprite: A Partial Fairy Tale,Henry Van Dyke,Short stories,Authors -- Fiction,Fairies -- Fiction,9,2255,English,2007-01-02
256,Memoir of the Life of John Quincy Adams.,Josiah Quincy,"Adams, John Quincy, 1767-1848",NA,NA,16,119021,English,2007-01-02
257,A Political Romance,Laurence Sterne,Fiction,NA,NA,19,10414,English,2007-01-02
258,Hunter's Marjory,Margaret Bruce Clarke,Domestic fiction,Children -- Scotland -- Juvenile fiction,Family -- Scotland -- Juvenile fiction,14,72750,English,2007-01-03
259,Frontier Boys in Frisco,Wyn Roosevelt,San Francisco (Calif.) -- Juvenile fiction,NA,NA,14,50407,English,2007-01-03
260,Daybreak: A Story for Girls,Florence Alice Sitwell,Orphans -- Juvenile fiction,Conduct of life -- Juvenile fiction,Children -- Death -- Juvenile fiction,4,8225,English,2007-01-03
261,The Adventures of Harry Revel,Arthur Quiller-Couch,England -- Social life and customs -- 19th century -- Fiction,Humorous stories,Foundlings -- Fiction,13,62075,English,2007-01-03
262,La Princesse De Clèves par Mme de La Fayette,Madame de La Fayette,Historical fiction,Psychological fiction,Love stories,23,55370,French,2007-01-03
263,"Boswell's Correspondence with the Honourable Andrew Erskine, and His Journal ","swell's Correspondence with the Honourable Andrew Erskine, and His Journal of",Corsica (France) -- Description and travel,"Boswell, James, 1740-1795 -- Travel -- France -- Corsica","Boswell, James, 1740-1795 -- Correspondence",13,64905,English,2007-01-04
264,Parsifal: Story and Analysis of Wagner's Great Opera,H. R. Haweis,"Operas -- Stories, plots, etc.","Wagner, Richard, 1813-1883. Parsifal",Perceval (Legendary character) -- Drama,10,7931,English,2007-01-04
265,Anne of the Island,L. M. Montgomery,Orphans -- Fiction,Prince Edward Island -- History -- 20th century -- Fiction,Interpersonal relations -- Fiction,46,988,English,2007-01-05
266,Anthem for Doomed Youth,Wilfred Owen,"War poetry, English",NA,NA,8,444,English,2007-01-05
267,At The Bay,Katherine Mansfield,Short stories,New Zealand -- Social life and customs -- Fiction,NA,13,326,English,2007-01-05
268,The Baby's Own Aesop,Aesop and Walter Crane,Fables,"Fables, Greek -- Adaptations",NA,22,346,English,2007-01-05
269,Has a Frog a Soul?,Thomas Henry Huxley,Soul,Animals,NA,12,320,English,2007-01-05
270,Heart of Darkness,Joseph Conrad,Africa -- Fiction,Europeans -- Africa -- Fiction,Trading posts -- Fiction,98,352,English,2007-01-05
271,Heidi,Johanna Spyri,Orphans -- Fiction,Grandfathers -- Fiction,Mountain life -- Switzerland -- Fiction,48,554,English,2007-01-05
272,Helsinkiin,Juhani Aho,Students -- Finland -- Helsinki -- Fiction,NA,NA,25,336,Finnish,2007-01-05
273,"The History of England, from the Accession",Macaulay,"Great Britain -- History -- James II, 1685-1688","Great Britain -- History -- William and Mary, 1689-1702",NA,29,513,English,2007-01-05
274,"The History of England, from the Accession of James II, Volume 1, Chapter ","e History of England, from the Accession of James II, Volume 1, Chapter 02","Great Britain -- History -- James II, 1685-1688","Great Britain -- History -- William and Mary, 1689-1702",NA,9,424,English,2007-01-05
275,"The History of England, from the Accession of",Macaulay,"Great Britain -- History -- James II, 1685-1688","Great Britain -- History -- William and Mary, 1689-1702",NA,17,478,English,2007-01-05
276,"The History of England, from the Accession of James II, Volume 1, Chapter ","e History of England, from the Accession of James II, Volume 1, Chapter 04","Great Britain -- History -- James II, 1685-1688","Great Britain -- History -- William and Mary, 1689-1702",NA,14,437,English,2007-01-05
277,"The History of England, from the Accession of",Macaulay,"Great Britain -- History -- James II, 1685-1688","Great Britain -- History -- William and Mary, 1689-1702",NA,6,522,English,2007-01-05
278,How to Tell the Birds from the Flowers,Robert Williams Wood,American wit and humor,Nature study -- Humor,NA,7,330,English,2007-01-05
279,The Veterinarian,Charles James Korinek,Veterinary medicine,NA,NA,17,66275,English,2007-01-04
280,The Hill: A Romance of Friendship,Horace Annesley Vachell,Boys -- Conduct of life -- Juvenile fiction,Social classes -- England -- Juvenile fiction,Friendship -- Juvenile fiction,10,75363,English,2007-01-04
281,"The Arena, Volume 4, No. 21, August, 1891",Various,American literature -- Periodicals,NA,NA,13,50820,English,2007-01-04
282,The Working of Steel,Fred H. Colvin and K. A. Juthe,Steel,NA,NA,42,72691,English,2007-01-04
283,Women's Wild Oats: Essays on the Re-fixing of Moral Standards,Hartley,Women -- Social and moral questions,Women -- Great Britain,NA,26,45896,English,2007-01-04
284,Uusi Grottelaulu,Viktor Rydberg,Poetry,NA,NA,3,5124,Finnish,2007-01-04
285,Velhovuorella: Yksinäytöksinen laulunsekainen idylli,Erik Bögh,Drama,NA,NA,15,6754,Finnish,2007-01-04
286,Funny Alphabet,Edward P. Cogger,Picture books for children,Alphabet rhymes,NA,49,527,English,2007-01-04
287,A Night in the Snow,E. Donald Carr,Blizzards -- England -- Long Mynd,Wilderness survival -- England -- Long Mynd,NA,13,9201,English,2007-01-04
288,Edward the Second,Christopher Marlowe,Historical drama,"Edward II, King of England, 1284-1327 -- Drama","Great Britain -- History -- Edward II, 1307-1327 -- Drama",286,23125,English,2007-01-04
289,Herein is Love,Reuel L. Howe,Love -- Religious aspects -- Christianity,NA,NA,67,39225,English,2007-01-04
290,"Perley's Reminiscences, v. 1-2",Benjamin Perley Poore,United States -- Politics and government,Journalists -- United States -- Biography,Washington (D.C.) -- Social life and customs,10,223247,English,2007-01-05
291,Captain Mansana & Mother's Hands,Bjørnstjerne Bjørnson,Fiction,NA,NA,8,42162,English,2007-01-05
292,In Happy Valley,Jr. John Fox,Mountain life -- Fiction,Cumberland Mountains -- Fiction,Kentucky -- Social life and customs -- Fiction,7,25225,English,2007-01-05
293,A Popular History of the Art of Music,W. S. B. Mathews,Music -- History and criticism,NA,NA,47,124746,English,2007-01-05
294,A Handbook of Health,Woods Hutchinson,Hygiene,NA,NA,27,111913,English,2007-01-05
295,My New Curate,Patrick Augustine Sheehan,Clergy -- Fiction,Christian fiction,NA,33,106842,English,2007-01-06
296,The Stranger in France,Sir John Carr,France -- Description and travel,Paris (France) -- Description and travel,NA,15,67998,English,2007-01-06
297,Ten American Girls from History,Kate Dickinson Sweetser,Women -- Biography,United States -- Biography,NA,42,98934,English,2007-01-06
298,"History of the Wars, Books V and VI: The Gothic War",Procopius,Iran -- History -- To 640,Vandals,Goths -- Italy,229,75441,English,2007-01-06
299,Unwritten Literature of Hawaii: The Sacred Songs of the Hula,Emerson,Folklore -- Hawaii,Hula (Dance),"Songs, Hawaiian",67,109340,English,2007-01-06
300,Henry VIII.,A. F. Pollard,"Henry VIII, King of England, 1491-1547",NA,NA,78,146106,English,2007-01-06
301,A Museum for Young Gentlemen and Ladies,Unknown,Great Britain -- History -- Juvenile literature,Geography -- Juvenile literature,Manners and customs -- Juvenile literature,14,38372,English,2007-01-09
302,Der Ketzer von Soana,Gerhart Hauptmann,Switzerland -- Fiction,NA,NA,11,29387,German,2007-01-07
303,"The Best Short Stories of 1915, and the Yearbook of the American Short Sto","e Best Short Stories of 1915, and the Yearbook of the American Short Story","Short stories, American",American fiction -- 20th century,NA,87,88556,English,2007-01-07
304,A Trip to Paris in July and August 1792,Richard Twiss,Paris (France) -- Description and travel -- Early works to 1800,France -- History -- 1789-1793,NA,9,22071,English,2007-01-07
305,Marion's Faith.,Charles King,Western stories,Frontier and pioneer life -- West (U.S.) -- Fiction,West (U.S.) -- Social life and customs -- Fiction,8,125431,English,2007-01-07
306,Europe After 8:15,"Mencken, Nathan, and Wright",Europe -- Social life and customs,NA,NA,25,32423,English,2007-01-07
307,Kate's Ordeal,Emma Leslie,Christian life -- Juvenile fiction,Conduct of life -- Juvenile fiction,London (England) -- Juvenile fiction,8,17674,English,2007-01-07
308,White Ashes,Sidney R. Kennedy and Alden Charles Noble,Fire insurance -- Fiction,NA,NA,3,122810,English,2007-01-07
309,Bunny Brown and His Sister Sue in the Sunny South,Laura Lee Hope,Brothers and sisters -- Juvenile fiction,Southern States -- Juvenile fiction,"Brown, Bunny (Fictitious character) -- Juvenile fiction",11,43483,English,2007-01-07
310,"Hammersmith, Fulham and Putney",John Cunningham Geikie and G. E. Mitton,"Hammersmith (London, England) -- Description and travel","Fulham (London, England) -- Description and travel","Putney (London, England) -- Description and travel",37,24196,English,2007-01-07
